,index,predicted,gold
4919,gne-4213,"['O', 'B', 'I', 'O', 'B', 'I', 'I', 'I', 'I', 'I', 'O', 'B', 'O', 'O', 'B']","['B', 'I', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O']"
4920,gne-4214,"['O', 'B', 'I', 'I', 'I', 'I', 'I', 'I', 'I', 'I', 'I', 'O', 'O', 'O', 'O', 'B', 'I', 'I']","['O', 'O', 'O', 'O', 'O', 'O', 'B', 'I', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O']"
4921,gne-4215,"['O', 'O', 'B', 'O', 'B', 'O', 'B', 'I', 'I', 'I', 'I']","['O', 'O', 'O', 'O', 'B', 'I', 'O', 'O', 'O', 'O', 'O']"
4922,gne-4216,"['O', 'B', 'I', 'I', 'I', 'I', 'I', 'I', 'O', 'O', 'O', 'B']","['O', 'O', 'O', 'O', 'O', 'B', 'I', 'I', 'I', 'I', 'I', 'I']"
4923,gne-4217,"['O', 'B', 'O', 'B', 'I', 'I', 'I', 'I', 'O', 'O', 'B', 'O', 'O', 'B', 'I', 'O']","['O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'B', 'I', 'I', 'I', 'I', 'I', 'I', 'I']"
4924,gne-4218,"['O', 'B', 'I', 'O', 'B', 'O', 'B', 'O', 'B', 'O']","['B', 'I', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O']"
4925,gne-4219,"['O', 'B', 'I', 'O', 'O', 'B', 'O', 'B', 'O', 'O', 'O', 'O', 'B', 'O', 'B', 'I', 'O', 'B', 'I', 'O', 'O', 'B', 'I']","['B', 'I', 'I', 'I', 'I', 'I', 'I', 'I', 'I', 'I', 'I', 'I', 'I', 'I', 'I', 'I', 'I', 'I', 'I', 'I', 'I', 'I', 'I']"
4926,gne-4220,"['O', 'B', 'I', 'I', 'I', 'O', 'O', 'B', 'I']","['O', 'O', 'O', 'B', 'I', 'I', 'I', 'I', 'I']"
4927,gne-4221,"['O', 'B', 'I', 'O', 'O', 'O', 'O', 'O', 'O', 'B', 'I', 'O', 'O', 'O', 'O', 'O']","['O', 'O', 'O', 'B', 'I', 'I', 'I', 'I', 'I', 'I', 'I', 'I', 'I', 'I', 'I', 'I']"
4928,gne-4222,"['O', 'O', 'O', 'O', 'B', 'O', 'B', 'O', 'B', 'O', 'B']","['O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'B', 'I', 'I']"
4929,gne-4223,"['O', 'O', 'O', 'O', 'O', 'O', 'B', 'O', 'B']","['O', 'O', 'O', 'O', 'O', 'O', 'B', 'I', 'I']"
4930,gne-4224,"['O', 'O', 'O', 'B', 'O', 'O', 'O', 'O', 'O', 'O', 'B', 'I', 'O', 'O', 'O', 'B']","['O', 'O', 'O', 'O', 'B', 'I', 'I', 'I', 'I', 'I', 'I', 'I', 'I', 'I', 'I', 'I']"
4931,gne-4225,"['O', 'B', 'I', 'I', 'I', 'O', 'O', 'O', 'O', 'O', 'B', 'O', 'B', 'I', 'O', 'O', 'O', 'B']","['O', 'O', 'O', 'B', 'I', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O']"
4932,gne-4226,"['O', 'B', 'I', 'I', 'I', 'O', 'B', 'O', 'O', 'O', 'B', 'O', 'B', 'O']","['O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'B', 'I', 'I', 'O']"
4933,gne-4227,"['O', 'B', 'I', 'O', 'B', 'I', 'I']","['O', 'O', 'O', 'O', 'B', 'O', 'O']"
4934,gne-4228,"['O', 'B', 'I', 'I', 'I', 'O', 'B', 'I', 'I', 'I', 'O', 'B', 'I', 'O', 'O', 'B', 'I', 'O']","['O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'B', 'I', 'I', 'O', 'O', 'O']"
4935,gne-4229,"['O', 'B', 'I', 'I', 'I', 'O', 'B', 'O', 'O', 'O', 'O', 'O', 'B', 'O', 'O', 'O']","['O', 'O', 'O', 'B', 'I', 'I', 'I', 'I', 'I', 'I', 'I', 'I', 'I', 'I', 'I', 'I']"
4936,gne-4230,"['O', 'O', 'O', 'B', 'O', 'B', 'I', 'I', 'I', 'I']","['O', 'O', 'O', 'B', 'I', 'I', 'I', 'I', 'I', 'I']"
4937,gne-4231,"['O', 'O', 'O', 'B', 'O', 'O', 'B', 'I', 'I', 'I', 'O', 'O', 'O', 'B', 'I']","['B', 'I', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O']"
4938,gne-4232,"['O', 'O', 'B', 'O', 'B', 'I', 'O', 'B', 'I', 'O', 'B', 'O', 'O', 'O', 'O', 'O']","['O', 'O', 'O', 'O', 'B', 'I', 'I', 'I', 'I', 'I', 'I', 'I', 'I', 'I', 'I', 'I']"
4939,gne-4233,"['O', 'B', 'O', 'O', 'B', 'O', 'O', 'O', 'B', 'I', 'O', 'B', 'I', 'O', 'B', 'I']","['O', 'O', 'O', 'O', 'O', 'O', 'O', 'B', 'I', 'I', 'I', 'I', 'I', 'I', 'I', 'I']"
4940,gne-4234,"['O', 'O', 'B', 'I', 'I', 'I', 'O', 'B', 'I', 'O', 'O', 'O', 'B']","['O', 'O', 'O', 'O', 'O', 'O', 'B', 'I', 'I', 'I', 'I', 'I', 'I']"
4941,gne-4235,"['O', 'O', 'B', 'O', 'B', 'I', 'O', 'O', 'B']","['O', 'O', 'B', 'I', 'I', 'I', 'I', 'I', 'I']"
4942,gne-4236,"['O', 'O', 'O', 'B', 'I', 'I', 'O', 'O', 'B', 'O', 'O']","['O', 'O', 'O', 'O', 'O', 'O', 'B', 'I', 'I', 'I', 'I']"
4943,gne-4237,"['O', 'B', 'I', 'I', 'I', 'I', 'I', 'O', 'O', 'O', 'O', 'B', 'O', 'B', 'O', 'O', 'O', 'O', 'B']","['O', 'O', 'O', 'B', 'I', 'I', 'I', 'I', 'I', 'I', 'I', 'I', 'I', 'I', 'I', 'I', 'I', 'I', 'I']"
4944,gne-4238,"['O', 'O', 'B', 'O', 'O', 'O', 'B', 'O', 'O', 'B', 'I', 'O', 'B', 'I']","['O', 'O', 'B', 'I', 'I', 'I', 'I', 'I', 'I', 'I', 'I', 'I', 'I', 'I']"
4945,gne-4239,"['O', 'B', 'I', 'O', 'O', 'B', 'I', 'O', 'B']","['B', 'I', 'O', 'O', 'O', 'O', 'O', 'O', 'O']"
4946,gne-4240,"['O', 'B', 'O', 'O', 'O', 'O', 'B', 'O', 'O', 'B', 'I', 'I', 'O', 'O', 'O', 'O', 'B', 'I']","['O', 'O', 'O', 'B', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O']"
4947,gne-4241,"['O', 'B', 'O', 'O', 'O', 'B', 'O', 'O', 'O', 'O', 'B', 'I', 'I', 'O', 'B', 'I', 'O', 'B', 'O', 'O']","['O', 'O', 'O', 'B', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O']"
4948,gne-4242,"['O', 'B', 'I', 'O', 'O', 'B', 'O', 'B', 'O', 'O', 'O', 'O', 'O', 'O']","['O', 'O', 'O', 'B', 'I', 'I', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O']"
4949,gne-4243,"['O', 'B', 'O', 'O', 'O', 'B', 'O', 'O']","['B', 'I', 'I', 'I', 'I', 'I', 'I', 'I']"
4950,gne-4244,"['O', 'B', 'I', 'O', 'O', 'O', 'B', 'O', 'O', 'O', 'O', 'B', 'O', 'B', 'O', 'B']","['O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'B', 'O', 'O', 'O', 'O', 'O']"
4951,gne-4245,"['O', 'B', 'O', 'O', 'B', 'I', 'O', 'B', 'O', 'B', 'I', 'O', 'B', 'O', 'B', 'I']","['O', 'O', 'O', 'O', 'B', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O']"
4952,gne-4246,"['O', 'B', 'O', 'O', 'B', 'O', 'B', 'I']","['O', 'O', 'O', 'O', 'O', 'B', 'I', 'I']"
4953,gne-4247,"['O', 'B', 'O', 'B', 'I', 'O', 'O', 'B', 'O', 'B', 'O', 'B', 'O', 'B', 'O']","['O', 'B', 'I', 'I', 'I', 'I', 'I', 'I', 'I', 'I', 'I', 'I', 'I', 'I', 'I']"
4954,gne-4248,"['O', 'B', 'I', 'O', 'B', 'O', 'O', 'B', 'O', 'O', 'B', 'O', 'B', 'I', 'I', 'O', 'B', 'O', 'O']","['O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'B', 'I', 'I', 'I', 'I', 'I', 'I', 'I', 'I']"
4955,gne-4249,"['O', 'B', 'I', 'I', 'I', 'O', 'O', 'B', 'I', 'O', 'O', 'B', 'I', 'I', 'I', 'O', 'O', 'O', 'B', 'O']","['O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'B', 'I', 'O', 'O', 'O', 'O', 'O']"
4956,gne-4250,"['O', 'B', 'I', 'I', 'I', 'I', 'I', 'O', 'O', 'B', 'I']","['B', 'I', 'I', 'I', 'I', 'I', 'I', 'I', 'I', 'I', 'I']"
4957,gne-4251,"['O', 'B', 'O', 'O', 'B', 'O', 'O', 'O', 'B', 'I', 'I', 'O', 'O', 'B', 'I', 'I', 'I', 'O', 'B', 'O', 'O', 'B']","['O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'B', 'I', 'I', 'I', 'I', 'I', 'I', 'I', 'I', 'I', 'I']"
4958,gne-4252,"['O', 'B', 'I', 'O', 'B', 'I', 'O', 'O', 'B', 'O', 'B', 'O', 'O', 'B', 'O']","['O', 'O', 'O', 'O', 'O', 'O', 'O', 'B', 'O', 'O', 'O', 'O', 'O', 'O', 'O']"
4959,gne-4253,"['O', 'O', 'O', 'B', 'I', 'I', 'I', 'I', 'I', 'O', 'B', 'I']","['O', 'O', 'O', 'O', 'B', 'I', 'I', 'I', 'I', 'I', 'I', 'I']"
4960,gne-4254,"['O', 'B', 'I', 'I', 'I', 'I', 'O', 'B', 'I']","['O', 'O', 'O', 'O', 'O', 'O', 'O', 'B', 'I']"
4961,gne-4255,"['O', 'O', 'B', 'I', 'I', 'O', 'O', 'B', 'I', 'O', 'O', 'O', 'O', 'B', 'I', 'O', 'O', 'B']","['O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'B', 'I', 'I', 'I', 'I']"
4962,gne-4256,"['O', 'B', 'I', 'I', 'I', 'I', 'I', 'O', 'B', 'I', 'O', 'O', 'B', 'O', 'B', 'O']","['O', 'O', 'O', 'B', 'I', 'I', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O']"
4963,gne-4257,"['O', 'O', 'B', 'I', 'I', 'I', 'I', 'I', 'I', 'I', 'O']","['O', 'O', 'O', 'O', 'O', 'O', 'O', 'B', 'I', 'I', 'I']"
4964,gne-4258,"['O', 'B', 'I', 'O', 'O', 'B', 'I', 'I', 'O', 'B', 'O', 'O', 'B']","['O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O']"
4965,gne-4259,"['O', 'B', 'O', 'O', 'O', 'B', 'O', 'O', 'B', 'I', 'O', 'B', 'O', 'O', 'B', 'O']","['O', 'O', 'O', 'O', 'B', 'I', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O']"
4966,gne-4260,"['O', 'B', 'O', 'B', 'O', 'B', 'I']","['B', 'O', 'O', 'O', 'O', 'O', 'O']"
4967,gne-4261,"['O', 'B', 'O', 'O', 'O', 'B', 'I', 'I', 'O', 'B']","['O', 'O', 'O', 'B', 'I', 'I', 'I', 'I', 'I', 'I']"
4968,gne-4262,"['O', 'B', 'O', 'O', 'O', 'B', 'O', 'B', 'O', 'B', 'O', 'O', 'B', 'O']","['O', 'O', 'O', 'O', 'O', 'O', 'O', 'B', 'I', 'I', 'O', 'O', 'O', 'O']"
4969,gne-4263,"['O', 'B', 'O', 'B', 'O', 'B', 'I', 'I', 'O', 'B']","['O', 'O', 'B', 'I', 'O', 'O', 'O', 'O', 'O', 'O']"
4970,gne-4264,"['O', 'B', 'O', 'B', 'I', 'I', 'O', 'O', 'B', 'O', 'B', 'I']","['O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O']"
4971,gne-4265,"['O', 'B', 'I', 'I', 'I', 'O', 'O', 'O', 'B', 'I', 'O', 'O', 'B', 'I', 'O', 'B', 'I', 'I', 'I']","['O', 'O', 'O', 'O', 'O', 'O', 'B', 'I', 'I', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O']"
4972,gne-4266,"['O', 'O', 'B', 'O', 'B', 'I', 'O', 'O', 'O', 'O', 'O', 'B']","['O', 'O', 'B', 'I', 'I', 'I', 'I', 'I', 'I', 'I', 'I', 'I']"
4973,gne-4267,"['O', 'B', 'O', 'B', 'I', 'O', 'B', 'O', 'B', 'I']","['O', 'O', 'O', 'O', 'O', 'O', 'B', 'I', 'I', 'I']"
4974,gne-4268,"['O', 'B', 'I', 'O', 'O', 'O', 'O', 'O', 'B', 'O', 'O', 'O', 'B', 'O', 'B', 'I', 'O']","['O', 'O', 'O', 'O', 'O', 'B', 'I', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O']"
4975,gne-4269,"['O', 'O', 'B', 'I', 'I', 'I', 'I', 'I', 'I', 'I', 'I', 'I', 'I', 'O', 'O', 'O', 'O', 'B', 'I']","['O', 'O', 'O', 'O', 'O', 'O', 'B', 'I', 'I', 'I', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O']"
4976,gne-4270,"['O', 'B', 'I', 'I', 'I', 'I', 'I', 'I', 'I', 'I', 'O', 'B']","['O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'B', 'I', 'I', 'I']"
4977,gne-4271,"['O', 'O', 'O', 'B', 'O', 'B', 'O', 'B', 'I']","['O', 'O', 'B', 'I', 'O', 'O', 'O', 'O', 'O']"
4978,gne-4272,"['O', 'B', 'I', 'O', 'O', 'B', 'I', 'I', 'O', 'B', 'O', 'B', 'O', 'B', 'I', 'I', 'I']","['B', 'I', 'I', 'I', 'I', 'I', 'I', 'I', 'I', 'I', 'I', 'I', 'I', 'I', 'I', 'I', 'I']"
4979,gne-4273,"['O', 'B', 'O', 'B', 'O', 'B', 'I', 'I', 'I', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'B', 'O', 'O', 'O', 'O', 'B', 'I']","['B', 'I', 'I', 'I', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O']"
4980,gne-4274,"['O', 'O', 'B', 'I', 'I', 'I', 'O', 'B', 'I', 'O', 'B', 'O', 'B', 'O', 'O', 'B', 'O', 'B', 'I', 'I', 'O', 'O', 'B', 'O']","['O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'B', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O']"
4981,gne-4275,"['O', 'B', 'O', 'B', 'O', 'B', 'O', 'O', 'B', 'O', 'O', 'B']","['O', 'O', 'O', 'B', 'I', 'I', 'I', 'I', 'I', 'I', 'I', 'I']"
4982,gne-4276,"['O', 'O', 'O', 'B', 'O', 'O', 'B', 'O', 'B', 'O', 'B', 'O', 'O', 'O', 'B', 'O', 'O', 'O']","['O', 'O', 'O', 'O', 'O', 'B', 'I', 'I', 'I', 'I', 'I', 'I', 'I', 'I', 'I', 'I', 'I', 'I']"
4983,gne-4277,"['O', 'B', 'O', 'B', 'I', 'I', 'O', 'O', 'B', 'I']","['O', 'O', 'O', 'O', 'O', 'O', 'O', 'B', 'O', 'O']"
4984,gne-4278,"['O', 'B', 'I', 'I', 'I', 'I', 'O', 'B']","['O', 'O', 'O', 'O', 'O', 'O', 'O', 'B']"
4985,gne-4279,"['O', 'B', 'O', 'B', 'O', 'B', 'I', 'O', 'B', 'O', 'O']","['O', 'O', 'O', 'O', 'O', 'O', 'B', 'I', 'I', 'I', 'I']"
4986,gne-4280,"['O', 'B', 'I', 'O', 'O', 'B', 'I']","['O', 'B', 'I', 'O', 'O', 'O', 'O']"
4987,gne-4281,"['O', 'B', 'I', 'O', 'B', 'I', 'O', 'B', 'I', 'I']","['O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O']"
4988,gne-4282,"['O', 'B', 'I', 'O', 'O', 'O', 'B', 'I', 'O', 'B', 'I', 'I', 'O', 'O', 'O']","['O', 'O', 'O', 'O', 'O', 'B', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O']"
4989,gne-4283,"['O', 'B', 'I', 'O', 'B', 'I', 'O', 'B', 'I', 'I', 'O', 'B', 'O', 'O', 'B', 'I']","['O', 'O', 'O', 'O', 'O', 'O', 'O', 'B', 'I', 'I', 'I', 'I', 'I', 'I', 'I', 'I']"
4990,gne-4284,"['O', 'B', 'O', 'B', 'I', 'O', 'B', 'I', 'O', 'B', 'I']","['O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O']"
4991,gne-4285,"['O', 'B', 'O', 'B', 'I', 'O', 'B', 'I', 'I', 'I', 'I', 'I', 'I', 'O', 'O', 'B', 'O', 'B', 'O', 'B', 'I']","['O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'B', 'I', 'I', 'I', 'I', 'I', 'I', 'I']"
4992,gne-4286,"['O', 'O', 'O', 'O', 'O', 'O', 'O', 'B', 'O', 'B', 'I', 'I']","['B', 'I', 'I', 'I', 'I', 'I', 'O', 'B', 'I', 'I', 'O', 'O']"
4993,gne-4287,"['O', 'B', 'I', 'I', 'O', 'B', 'I', 'O', 'B', 'I', 'O']","['O', 'O', 'O', 'O', 'O', 'B', 'I', 'I', 'I', 'I', 'I']"
4994,gne-4288,"['O', 'O', 'B', 'I', 'I', 'I', 'I', 'O', 'B']","['O', 'O', 'O', 'B', 'I', 'I', 'O', 'O', 'O']"
4995,gne-4289,"['O', 'B', 'O', 'B', 'O', 'B', 'I', 'I', 'O', 'B', 'O', 'B', 'I', 'O', 'B']","['O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O']"
4996,gne-4290,"['O', 'O', 'B', 'I', 'O', 'O', 'O', 'O', 'O', 'B']","['O', 'O', 'B', 'O', 'O', 'O', 'O', 'O', 'O', 'O']"
4997,gne-4291,"['O', 'O', 'B', 'I', 'I', 'I', 'O', 'B', 'I', 'I', 'I']","['B', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O']"
4998,gne-4292,"['O', 'B', 'I', 'I', 'I', 'I', 'O', 'B', 'I', 'I', 'O', 'O', 'B', 'O', 'O', 'B', 'O', 'B', 'I']","['O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'B', 'I', 'I', 'I', 'I', 'I', 'I', 'I', 'I', 'I']"
4999,gne-4293,"['O', 'B', 'O', 'B', 'O', 'O', 'O', 'B', 'I', 'O', 'B', 'I']","['B', 'O', 'O', 'B', 'I', 'O', 'O', 'O', 'O', 'O', 'O', 'O']"
5000,gne-4294,"['O', 'B', 'I', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'B', 'I']","['O', 'O', 'O', 'O', 'B', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O']"
5001,gne-4295,"['O', 'B', 'O', 'O', 'O', 'O', 'B', 'O', 'B', 'I', 'O', 'B']","['O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'B', 'I', 'I', 'I']"
5002,gne-4296,"['O', 'B', 'O', 'O', 'O', 'B', 'I', 'I', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O']","['O', 'O', 'O', 'O', 'O', 'B', 'I', 'I', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O']"
5003,gne-4297,"['O', 'B', 'O', 'B', 'O', 'B', 'I', 'O', 'O', 'O', 'O', 'B', 'O', 'B', 'O', 'B', 'I', 'O']","['O', 'O', 'B', 'I', 'I', 'I', 'I', 'I', 'I', 'I', 'I', 'I', 'I', 'I', 'I', 'I', 'I', 'I']"
5004,gne-4298,"['O', 'B', 'I', 'I', 'I', 'I', 'I', 'I', 'O', 'B', 'I', 'I']","['O', 'O', 'O', 'O', 'B', 'I', 'I', 'I', 'I', 'I', 'I', 'I']"
5005,gne-4299,"['O', 'B', 'O', 'B', 'I', 'I', 'I', 'O', 'B', 'I', 'O', 'B', 'I', 'O']","['O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O']"
5006,gne-4300,"['O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'B', 'I', 'O', 'O', 'O', 'B']","['O', 'O', 'B', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O']"
5007,gne-4301,"['O', 'B', 'O', 'B', 'O', 'O', 'O', 'B', 'O']","['O', 'O', 'O', 'O', 'B', 'I', 'I', 'I', 'I']"
5008,gne-4302,"['O', 'B', 'I', 'O', 'O', 'B', 'O', 'O', 'B', 'O', 'O']","['O', 'O', 'O', 'O', 'O', 'B', 'O', 'O', 'O', 'O', 'O']"
5009,gne-4303,"['O', 'B', 'I', 'I', 'O', 'O', 'O', 'B', 'O', 'O', 'B', 'O', 'B', 'I']","['O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'B', 'I', 'I', 'I', 'O']"
5010,gne-4304,"['O', 'B', 'I', 'O', 'O', 'B', 'I', 'I', 'O', 'O', 'B', 'O', 'B']","['O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'B', 'I', 'I', 'I']"
5011,gne-4305,"['O', 'O', 'B', 'I', 'I', 'I', 'I', 'O', 'O', 'B', 'O', 'O', 'O', 'O', 'B', 'O', 'B', 'O']","['O', 'O', 'O', 'O', 'O', 'B', 'I', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O']"
5012,gne-4306,"['O', 'O', 'O', 'O', 'O', 'B', 'O', 'B', 'O', 'B', 'I', 'O']","['O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O']"
5013,gne-4307,"['O', 'B', 'O', 'O', 'B', 'I', 'I', 'I']","['O', 'O', 'B', 'I', 'I', 'I', 'I', 'I']"
5014,gne-4308,"['O', 'B', 'O', 'O', 'B', 'O', 'O', 'O', 'B', 'I', 'O', 'O', 'O', 'O', 'B', 'O']","['O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'B', 'I', 'I', 'I', 'I', 'I']"
5015,gne-4309,"['O', 'B', 'O', 'O', 'O', 'B', 'O', 'B', 'I', 'O', 'B', 'I']","['O', 'O', 'O', 'O', 'O', 'B', 'I', 'I', 'I', 'I', 'I', 'I']"
5016,gne-4310,"['O', 'B', 'I', 'I', 'O', 'B', 'I']","['O', 'O', 'O', 'O', 'B', 'I', 'I']"
5017,gne-4311,"['O', 'O', 'B', 'I', 'I', 'I', 'I', 'I', 'I', 'I', 'I', 'I']","['O', 'O', 'O', 'O', 'O', 'O', 'B', 'I', 'I', 'I', 'I', 'I']"
5018,gne-4312,"['O', 'B', 'O', 'B', 'I', 'O', 'B', 'O', 'B', 'O', 'B']","['O', 'O', 'O', 'O', 'O', 'B', 'I', 'I', 'I', 'I', 'I']"
5019,gne-4313,"['O', 'B', 'I', 'I', 'I', 'I', 'I', 'I', 'I', 'I', 'I']","['O', 'O', 'B', 'I', 'I', 'I', 'I', 'I', 'I', 'I', 'I']"
5020,gne-4314,"['O', 'O', 'O', 'B', 'O', 'O', 'B']","['O', 'O', 'O', 'O', 'B', 'I', 'I']"
5021,gne-4315,"['O', 'B', 'I', 'I', 'I', 'I', 'I', 'I', 'O', 'B', 'I', 'I']","['O', 'O', 'B', 'I', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O']"
5022,gne-4316,"['O', 'B', 'I', 'O', 'B', 'O', 'O', 'B', 'O', 'O', 'B']","['B', 'I', 'I', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O']"
5023,gne-4317,"['O', 'O', 'B', 'I', 'O', 'B', 'O']","['O', 'O', 'O', 'O', 'O', 'O', 'O']"
5024,gne-4318,"['O', 'O', 'B', 'I', 'I', 'O', 'B', 'I', 'I', 'I', 'O', 'B']","['O', 'O', 'O', 'O', 'B', 'O', 'O', 'O', 'O', 'O', 'O', 'O']"
5025,gne-4319,"['O', 'B', 'I', 'O', 'B', 'O', 'B', 'I', 'O']","['O', 'O', 'O', 'O', 'O', 'B', 'I', 'I', 'I']"
5026,gne-4320,"['O', 'B', 'O', 'B', 'O', 'O', 'O', 'O', 'O', 'B', 'I', 'O', 'O']","['O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'B', 'I', 'I', 'I']"
5027,gne-4321,"['O', 'O', 'O', 'B', 'I', 'I', 'I', 'O', 'O', 'B', 'I']","['B', 'I', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O']"
5028,gne-4322,"['O', 'O', 'B', 'I', 'I', 'I', 'I', 'O', 'O', 'B', 'I', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O']","['O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'B', 'I', 'I', 'I', 'I', 'I', 'I', 'I']"
5029,gne-4323,"['O', 'O', 'B', 'I', 'O', 'O', 'B']","['B', 'I', 'I', 'I', 'I', 'I', 'I']"
5030,gne-4324,"['O', 'O', 'O', 'O', 'B', 'I', 'O', 'B', 'I', 'O', 'B', 'I', 'I', 'O', 'O', 'B', 'O']","['O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'B', 'I', 'I', 'I', 'I']"
5031,gne-4325,"['O', 'O', 'O', 'O', 'O', 'B', 'I']","['O', 'O', 'O', 'O', 'B', 'I', 'I']"
5032,gne-4326,"['O', 'B', 'I', 'I', 'I', 'O', 'B', 'I', 'I', 'I', 'I', 'O', 'O']","['O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'B', 'I', 'I']"
5033,gne-4327,"['O', 'O', 'O', 'B', 'I', 'I', 'I', 'I', 'I', 'I', 'I', 'I', 'I', 'I', 'O', 'B', 'O']","['O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'B', 'I', 'I', 'I', 'I', 'O', 'O', 'O']"
5034,gne-4328,"['O', 'O', 'O', 'B', 'O', 'B', 'I', 'O', 'B', 'I', 'I']","['O', 'O', 'O', 'B', 'I', 'I', 'I', 'I', 'I', 'I', 'I']"
5035,gne-4329,"['O', 'B', 'I', 'I', 'O', 'B', 'O', 'O', 'O', 'O']","['B', 'I', 'I', 'I', 'I', 'I', 'I', 'I', 'I', 'I']"
5036,gne-4330,"['O', 'O', 'O', 'B', 'O', 'B', 'O', 'B', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'B', 'O', 'O', 'O', 'O']","['O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'B', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O']"
